Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
2008,1,29,2,2154,2200,2306,2315,WN,2538,N207WN,72,75,62,-9,-6,ONT,SMF,389,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1024,1025,1142,1145,WN,2986,N685SW,78,80,69,-3,-1,ONT,SMF,389,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1348,1350,1509,1505,WN,3226,N311SW,81,75,71,4,-2,ONT,SMF,389,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1744,1740,1906,1900,WN,3579,N687SW,82,80,71,6,4,ONT,SMF,389,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1059,1100,1145,1150,WN,908,N720WN,46,50,36,-5,-1,ORF,BWI,159,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,626,625,712,715,WN,1157,N234WN,46,50,33,-3,1,ORF,BWI,159,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1653,1655,1736,1745,WN,1192,N222WN,43,50,31,-9,-2,ORF,BWI,159,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1945,1950,2030,2040,WN,1251,N612SW,45,50,31,-10,-5,ORF,BWI,159,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1326,1330,1417,1420,WN,1658,N272WN,51,50,38,-3,-4,ORF,BWI,159,6,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,626,630,753,815,WN,167,N243WN,87,105,77,-22,-4,ORF,JAX,543,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1646,1625,1820,1810,WN,3490,N379SW,94,105,84,10,21,ORF,JAX,543,4,6,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1200,1205,1440,1440,WN,1319,N267WN,340,335,326,0,-5,ORF,LAS,2155,7,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1844,1850,2031,2055,WN,1542,N428WN,107,125,96,-24,-6,ORF,MCO,655,5,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,919,925,1107,1130,WN,3138,N306SW,108,125,93,-23,-6,ORF,MCO,655,8,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,705,710,816,830,WN,1766,N741SA,131,140,119,-14,-5,ORF,MDW,704,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1749,1755,1915,1910,WN,1777,N740SW,146,135,129,5,-6,ORF,MDW,704,10,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1251,1255,1447,1510,WN,46,N361SW,116,135,107,-23,-4,ORF,TPA,717,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1735,1735,1949,2000,WN,1180,N418WN,134,145,119,-11,0,PBI,BWI,883,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2026,2035,2236,2255,WN,1226,N230WN,130,140,116,-19,-9,PBI,BWI,883,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1142,1145,1403,1405,WN,1928,N446WN,141,140,126,-2,-3,PBI,BWI,883,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,758,755,1027,1015,WN,1940,N472WN,149,140,131,12,3,PBI,BWI,883,8,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1353,1355,1626,1635,WN,1138,N261WN,153,160,142,-9,-2,PBI,ISP,1052,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,710,715,953,955,WN,2288,N737JW,163,160,150,-2,-5,PBI,ISP,1052,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1904,1915,2133,2150,WN,3135,N275WN,149,155,137,-17,-11,PBI,ISP,1052,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1522,1520,1748,1755,WN,2449,N384SW,146,155,134,-7,2,PBI,PHL,951,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,907,905,1142,1140,WN,3082,N270WN,155,155,138,2,2,PBI,PHL,951,6,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1628,1630,1721,1720,WN,2188,N243WN,53,50,40,1,-2,PBI,TPA,174,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,653,650,738,740,WN,2636,N293,45,50,34,-2,3,PBI,TPA,174,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1224,1225,1316,1315,WN,3586,N445WN,52,50,36,1,-1,PBI,TPA,174,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1014,1015,1103,1105,WN,3745,N694SW,49,50,37,-2,-1,PBI,TPA,174,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1046,1045,1403,1415,WN,1309,N218WN,137,150,124,-12,1,PDX,ABQ,1111,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1340,1340,1550,1545,WN,1130,N347SW,70,65,46,5,0,PDX,BOI,344,5,19,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1640,1645,1842,1845,WN,1401,N304SW,62,60,48,-3,-5,PDX,BOI,344,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,725,720,923,925,WN,3854,N455WN,58,65,44,-2,5,PDX,BOI,344,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1306,1230,1403,1330,WN,485,N609SW,57,60,43,33,36,PDX,GEG,279,6,8,0,"",0,0,0,0,0,33,YES,YES
2008,1,29,2,2109,2050,2211,2150,WN,1231,N484WN,62,60,48,21,19,PDX,GEG,279,4,10,0,"",0,19,0,2,0,0,YES,YES
2008,1,29,2,815,815,913,915,WN,1602,N236WN,58,60,42,-2,0,PDX,GEG,279,6,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1634,1635,1732,1735,WN,2612,N482WN,58,60,46,-3,-1,PDX,GEG,279,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,809,805,1002,1010,WN,41,N305SW,113,125,105,-8,4,PDX,LAS,762,3,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1525,1455,1721,1700,WN,273,N739GB,116,125,100,21,30,PDX,LAS,762,9,7,0,"",0,0,0,0,0,21,YES,YES
2008,1,29,2,1228,1220,1427,1425,WN,968,N259WN,119,125,103,2,8,PDX,LAS,762,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2118,2030,2318,2230,WN,2037,N728SW,120,120,98,48,48,PDX,LAS,762,3,19,0,"",0,0,0,0,0,48,YES,YES
2008,1,29,2,1040,1025,1539,1545,WN,114,N455WN,179,200,169,-6,15,PDX,MCI,1481,4,6,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,651,650,1229,1245,WN,214,N462WN,218,235,202,-16,1,PDX,MDW,1751,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1346,1345,1934,1935,WN,3948,N710SW,228,230,204,-1,1,PDX,MDW,1751,8,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,850,850,1026,1035,WN,720,N506SW,96,105,81,-9,0,PDX,OAK,543,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2105,2110,2247,2250,WN,1168,N432WN,102,100,75,-3,-5,PDX,OAK,543,5,22,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1358,1350,1525,1530,WN,1303,N522SW,87,100,74,-5,8,PDX,OAK,543,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1124,1125,1254,1305,WN,1605,N646SW,90,100,77,-11,-1,PDX,OAK,543,6,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1753,1750,1927,1935,WN,3062,N608SW,94,105,77,-8,3,PDX,OAK,543,7,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,606,600,743,745,WN,3071,N382SW,97,105,80,-2,6,PDX,OAK,543,6,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,648,645,1015,1020,WN,549,N761RR,147,155,130,-5,3,PDX,PHX,1009,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1036,1035,1358,1405,WN,1227,N354SW,142,150,130,-7,1,PDX,PHX,1009,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1737,1545,2100,1920,WN,1298,N652SW,143,155,130,100,112,PDX,PHX,1009,5,8,0,"",0,100,0,0,0,0,YES,YES
2008,1,29,2,1945,1945,2057,2100,WN,286,N485WN,72,75,58,-3,0,PDX,RNO,444,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1130,1130,1246,1250,WN,1566,N309SW,76,80,61,-4,0,PDX,RNO,444,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1617,1605,1728,1725,WN,3411,N357SW,71,80,60,3,12,PDX,RNO,444,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,629,630,748,750,WN,3419,N680AA,79,80,61,-2,-1,PDX,RNO,444,4,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,635,635,815,825,WN,723,N481WN,100,110,85,-10,0,PDX,SJC,569,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1949,1945,2125,2130,WN,1575,N304SW,96,105,85,-5,4,PDX,SJC,569,2,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1555,1525,1738,1710,WN,2001,N609SW,103,105,85,28,30,PDX,SJC,569,5,13,0,"",0,0,0,0,0,28,YES,YES
2008,1,29,2,1104,1105,1234,1250,WN,3077,N441WN,90,105,80,-16,-1,PDX,SJC,569,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,721,715,956,1000,WN,224,N308SA,95,105,80,-4,6,PDX,SLC,630,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1047,1050,1317,1335,WN,1194,N786SW,90,105,78,-18,-3,PDX,SLC,630,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1804,1805,2045,2050,WN,1839,N208WN,101,105,88,-5,-1,PDX,SLC,630,2,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,600,600,724,725,WN,1110,N358SW,84,85,68,-1,0,PDX,SMF,479,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1430,1430,1551,1555,WN,1131,N326SW,81,85,68,-4,0,PDX,SMF,479,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1237,1225,1356,1350,WN,1321,N744SW,79,85,66,6,12,PDX,SMF,479,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,909,845,1031,1010,WN,1751,N313SW,82,85,71,21,24,PDX,SMF,479,4,7,0,"",0,1,0,0,0,20,YES,YES
2008,1,29,2,1600,1600,1721,1725,WN,1853,N741SA,81,85,65,-4,0,PDX,SMF,479,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1851,1850,2008,2015,WN,2359,N646SW,77,85,64,-7,1,PDX,SMF,479,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2104,2045,2221,2210,WN,2719,N731SA,77,85,61,11,19,PDX,SMF,479,4,12,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1813,1815,2003,1945,WN,2536,N384SW,170,150,149,18,-2,PHL,BNA,675,4,17,0,"",0,0,0,18,0,0,YES,NO
2008,1,29,2,653,650,816,810,WN,2637,N232WN,143,140,112,6,3,PHL,BNA,675,5,26,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1128,1130,1237,1250,WN,2889,N733SA,129,140,114,-13,-2,PHL,BNA,675,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,703,705,825,845,WN,1361,N758SW,82,100,68,-20,-2,PHL,CMH,405,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2009,2015,2129,2200,WN,2204,N339SW,80,105,70,-31,-6,PHL,CMH,405,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1251,1255,1412,1440,WN,2474,N355SW,81,105,67,-28,-4,PHL,CMH,405,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1931,1935,2209,2235,WN,297,N349SW,158,180,145,-26,-4,PHL,FLL,992,2,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,821,825,1055,1130,WN,1368,N510SW,154,185,130,-35,-4,PHL,FLL,992,3,21,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1227,1230,1456,1535,WN,3047,N351SW,149,185,135,-39,-3,PHL,FLL,992,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1035,1035,1325,1335,WN,32,N507SW,230,240,216,-10,0,PHL,HOU,1335,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1556,1600,1903,1900,WN,54,N684WN,247,240,233,3,-4,PHL,HOU,1335,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,750,755,1005,1025,WN,1771,N619SW,135,150,104,-20,-5,PHL,JAX,742,4,27,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1852,1855,2108,2115,WN,2807,N373SW,136,140,115,-7,-3,PHL,JAX,742,4,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,907,900,1137,1145,WN,1486,N460WN,330,345,308,-8,7,PHL,LAS,2176,4,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1402,1405,1634,1650,WN,2541,N410WN,332,345,311,-16,-3,PHL,LAS,2176,6,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1811,1810,2038,2050,WN,637,N682SW,147,160,128,-12,1,PHL,MCO,861,6,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,NA,2035,NA,2320,WN,644,"",NA,165,NA,"","",PHL,MCO,861,NA,NA,1,B,0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1321,1325,1539,1605,WN,1045,N337SW,138,160,121,-26,-4,PHL,MCO,861,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1541,1540,1808,1820,WN,1415,N654SW,147,160,129,-12,1,PHL,MCO,861,5,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1047,1050,1302,1345,WN,1640,N616SW,135,175,121,-43,-3,PHL,MCO,861,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,828,830,1102,1115,WN,2031,N676SW,154,165,121,-13,-2,PHL,MCO,861,5,28,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,659,700,911,940,WN,2985,N477WN,132,160,115,-29,-1,PHL,MCO,861,6,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1827,1825,2041,1950,WN,1186,N489WN,194,145,130,51,2,PHL,MDW,668,50,14,0,"",0,0,0,51,0,0,YES,NO
2008,1,29,2,1217,1225,1337,1340,WN,1366,N502SW,140,135,123,-3,-8,PHL,MDW,668,6,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1025,1030,1153,1150,WN,1370,N728SW,148,140,130,3,-5,PHL,MDW,668,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1404,1410,1515,1525,WN,1593,N444WN,131,135,119,-10,-6,PHL,MDW,668,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2100,2110,2240,2235,WN,2115,N509SW,160,145,139,5,-10,PHL,MDW,668,12,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,645,645,808,800,WN,3333,N475WN,143,135,112,8,0,PHL,MDW,668,5,26,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,742,740,924,905,WN,3507,N499WN,162,145,134,19,2,PHL,MDW,668,3,25,0,"",0,0,0,19,0,0,YES,NO
2008,1,29,2,1718,1720,1836,1845,WN,3669,N256WN,138,145,115,-9,-2,PHL,MDW,668,10,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2015,2020,2123,2135,WN,177,N519SW,68,75,53,-12,-5,PHL,MHT,290,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,724,730,835,845,WN,1332,N444WN,71,75,48,-10,-6,PHL,MHT,290,3,20,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1047,1050,1152,1210,WN,1854,N509SW,65,80,47,-18,-3,PHL,MHT,290,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1725,1730,1829,1855,WN,2028,N509SW,64,85,49,-26,-5,PHL,MHT,290,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1228,1230,1331,1340,WN,3075,N684WN,63,70,49,-9,-2,PHL,MHT,290,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1528,1510,1630,1620,WN,3589,N510SW,62,70,50,10,18,PHL,MHT,290,4,8,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1550,1550,1812,1845,WN,3048,N275WN,142,175,127,-33,0,PHL,PBI,951,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,858,900,1112,1155,WN,3499,N445WN,134,175,119,-43,-2,PHL,PBI,951,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1057,1100,1411,1440,WN,1047,N434WN,314,340,298,-29,-3,PHL,PHX,2075,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1622,1620,1938,1955,WN,1280,N797MX,316,335,297,-17,2,PHL,PHX,2075,7,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1712,1645,1816,1800,WN,90,N519SW,64,75,47,16,27,PHL,PIT,267,5,12,0,"",0,0,0,0,0,16,YES,YES
2008,1,29,2,1950,1955,2057,2110,WN,349,N213WN,67,75,46,-13,-5,PHL,PIT,267,6,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1415,1415,1520,1525,WN,1375,N509SW,65,70,46,-5,0,PHL,PIT,267,6,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1051,1055,1155,1210,WN,1419,N444WN,64,75,47,-15,-4,PHL,PIT,267,3,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,744,745,910,900,WN,1767,N509SW,86,75,44,10,-1,PHL,PIT,267,5,37,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1830,1835,1938,2000,WN,2133,N510SW,68,85,47,-22,-5,PHL,PIT,267,6,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,911,915,1010,1035,WN,2988,N684WN,59,80,45,-25,-4,PHL,PIT,267,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1638,1640,1738,1750,WN,7,N213WN,60,70,41,-12,-2,PHL,PVD,238,5,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1955,1955,2050,2100,WN,31,N512SW,55,65,42,-10,0,PHL,PVD,238,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,724,725,825,835,WN,2289,N519SW,61,70,42,-10,-1,PHL,PVD,238,3,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1021,1025,1112,1140,WN,3743,N519SW,51,75,40,-28,-4,PHL,PVD,238,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1332,1335,1430,1440,WN,3917,N519SW,58,65,44,-10,-3,PHL,PVD,238,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2037,2040,2202,2215,WN,113,N260WN,85,95,60,-13,-3,PHL,RDU,336,4,21,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,921,925,1033,1110,WN,189,N205WN,72,105,54,-37,-4,PHL,RDU,336,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1722,1725,1845,1905,WN,1417,N360SW,83,100,58,-20,-3,PHL,RDU,336,10,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1248,1200,1358,1340,WN,3169,N270WN,70,100,57,18,48,PHL,RDU,336,3,10,0,"",0,17,0,0,0,1,YES,YES
2008,1,29,2,737,740,905,905,WN,3855,N277WN,88,85,56,0,-3,PHL,RDU,336,5,27,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1449,1455,1601,1620,WN,3919,N791SW,72,85,59,-19,-6,PHL,RDU,336,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1345,1345,1638,1650,WN,784,N671SW,173,185,160,-12,0,PHL,RSW,992,2,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1924,1930,2202,2225,WN,811,N693SW,158,175,141,-23,-6,PHL,TPA,920,3,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,631,630,857,925,WN,1071,N336SW,146,175,130,-28,1,PHL,TPA,920,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1515,1520,1748,1810,WN,1287,N694SW,153,170,140,-22,-5,PHL,TPA,920,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,949,950,1219,1245,WN,2195,N628SW,150,175,131,-26,-1,PHL,TPA,920,3,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1711,1700,1803,1800,WN,607,N354SW,52,60,43,3,11,PHX,ABQ,328,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1053,1055,1150,1205,WN,807,N679AA,57,70,48,-15,-2,PHX,ABQ,328,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,608,610,708,710,WN,1247,N221WN,60,60,47,-2,-2,PHX,ABQ,328,6,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1400,1400,1457,1505,WN,1352,N407WN,57,65,46,-8,0,PHX,ABQ,328,5,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2157,2200,2249,2300,WN,1464,N776WN,52,60,42,-11,-3,PHX,ABQ,328,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,756,755,901,855,WN,1508,N622SW,65,60,46,6,1,PHX,ABQ,328,4,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2036,2040,2131,2145,WN,1624,N469WN,55,65,43,-14,-4,PHX,ABQ,328,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1235,1220,1330,1325,WN,1686,N302SW,55,65,47,5,15,PHX,ABQ,328,3,5,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1817,1820,1912,1925,WN,2271,N775SW,55,65,45,-13,-3,PHX,ABQ,328,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1527,1525,1627,1625,WN,2610,N328SW,60,60,45,2,2,PHX,ABQ,328,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,857,855,957,1000,WN,2635,N325SW,60,65,47,-3,2,PHX,ABQ,328,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1104,1105,1359,1420,WN,1353,N342SW,115,135,103,-21,-1,PHX,AUS,872,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1701,1635,1953,1940,WN,2713,N359SW,112,125,104,13,26,PHX,AUS,872,3,5,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,845,845,1150,1155,WN,2800,N618WN,125,130,107,-5,0,PHX,AUS,872,4,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1928,1930,2217,2235,WN,3317,N479WN,109,125,100,-18,-2,PHX,AUS,872,4,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2118,1945,126,2350,WN,1298,N652SW,188,185,163,96,93,PHX,BHM,1455,4,21,0,"",0,0,0,3,0,93,YES,YES
2008,1,29,2,1302,1300,1659,1715,WN,790,N905WN,177,195,162,-16,2,PHX,BNA,1448,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1952,1955,2352,5,WN,1747,N269WN,180,190,160,-13,-3,PHX,BNA,1448,5,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,738,745,1141,1155,WN,1769,N294WN,183,190,161,-14,-7,PHX,BNA,1448,5,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1651,1650,2051,2100,WN,3929,N299WN,180,190,168,-9,1,PHX,BNA,1448,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1103,1040,1639,1650,WN,1511,N780SW,216,250,209,-11,23,PHX,BUF,1912,2,5,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1424,1425,1441,1450,WN,700,N486WN,77,85,69,-9,-1,PHX,BUR,369,3,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1058,1100,1116,1135,WN,756,N635SW,78,95,68,-19,-2,PHX,BUR,369,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1934,1940,1959,2005,WN,1156,N752SW,85,85,73,-6,-6,PHX,BUR,369,2,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1714,1720,1739,1740,WN,1240,N483WN,85,80,76,-1,-6,PHX,BUR,369,2,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,905,850,923,915,WN,1388,N328SW,78,85,72,8,15,PHX,BUR,369,2,4,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1238,1240,1302,1315,WN,1500,N415WN,84,95,74,-13,-2,PHX,BUR,369,2,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,701,700,724,725,WN,2030,N719SW,83,85,72,-1,1,PHX,BUR,369,2,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1828,1830,1850,1850,WN,2784,N732SW,82,80,73,0,-2,PHX,BUR,369,2,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1600,1600,1619,1620,WN,3327,N754SW,79,80,71,-1,0,PHX,BUR,369,2,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,2119,2115,2152,2135,WN,3930,N768SW,93,80,75,17,4,PHX,BUR,369,2,16,0,"",0,0,0,17,0,0,YES,NO
